CRN_KEY,SUBJ_CODE,CRSE_NUMBER,Credit_Hours,Semester,Title,Instructor_Name,Meet_Days1,Begin_Time1,End_Time1,Meet_Days2,Begin_Time2,End_Time2,Schedule_desc,Instructional_Method,Start_Date,End_Date,CRN_Attributes
10421,MILS,1101,1,Fall 2021,FOUNDATIONS OF OFFICERSHIP,"Fisher, Andrew",T,925,1015,R,1500,1700,Lecture,TRAD,8/19/2021,12/10/2021,
19248,MILS,1101,1,Fall 2021,FOUNDATIONS OF OFFICERSHIP,"Fisher, Andrew",W,900,950,R,1500,1700,Lecture,TRAD,8/19/2021,12/10/2021,
25621,MILS,1101,1,Fall 2021,FOUNDATIONS OF OFFICERSHIP,"Fisher, Andrew",R,1340,1430,R,1500,1700,Lecture,TRAD,8/19/2021,12/10/2021,
10477,MILS,2201,2,Fall 2021,INDIVIDUAL LEADERSHIP STUDIES,"Link, Jason",TR,1050,1205,R,1500,1700,Lecture,TRAD,8/19/2021,12/10/2021,
17363,MILS,3301,3,Fall 2021,LEADERSHIP & PROBLEM SOLVING,"Aguayo, Ruben R",R,1215,1450,R,1500,1700,Lecture,TRAD,8/19/2021,12/10/2021,
18121,MILS,4301,3,Fall 2021,LEADERSHIP & MANAGEMENT,"Mardis, Brett A",T,1340,1700,R,1500,1700,Lecture,TRAD,8/19/2021,12/10/2021,"2D01,2R01"
21292,MILS,4303,3,Fall 2021,ADVANCED OFFICERSHIP I,", ",,800,1030,,,,Lecture,TRAD,8/19/2021,12/10/2021,
25455,MIS,1300,3,Fall 2021,BUSINESS COMPUTING,"Shaw, Susan D",MWF,1000,1050,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
25456,MIS,1300,3,Fall 2021,BUSINESS COMPUTING,"Langford, Brandy M",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
25457,MIS,1300,3,Fall 2021,BUSINESS COMPUTING,"Barber, Carla J",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
25458,MIS,1300,3,Fall 2021,BUSINESS COMPUTING,"Casey, Kevin M",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
25459,MIS,1300,3,Fall 2021,BUSINESS COMPUTING,"Shaw, Susan D",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
25460,MIS,1300,3,Fall 2021,BUSINESS COMPUTING,"Shaw, Susan D",MWF,900,950,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
23582,MIS,3300,3,Fall 2021,INTRO TO COMPUTER ARCH/PROG,"Casey, Kevin M",MW,1330,1445,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
25452,MIS,3300,3,Fall 2021,INTRO TO COMPUTER ARCH/PROG,"Casey, Kevin M",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
25461,MIS,3300,3,Fall 2021,INTRO TO COMPUTER ARCH/PROG,", ",,,,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
17081,MIS,3321,3,Fall 2021,MANAGING SYSTEMS & TECHNOLOGY,"Appiah Otoo, Brigid A",TR,1050,1205,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
19600,MIS,3321,3,Fall 2021,MANAGING SYSTEMS & TECHNOLOGY,"Appiah Otoo, Brigid A",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
22675,MIS,3321,3,Fall 2021,MANAGING SYSTEMS & TECHNOLOGY,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
23040,MIS,3321,3,Fall 2021,MANAGING SYSTEMS & TECHNOLOGY,"Zeltmann, Steven M",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
23583,MIS,3321,3,Fall 2021,MANAGING SYSTEMS & TECHNOLOGY,"Ellis, Michael E",MW,1330,1445,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
23658,MIS,3321,3,Fall 2021,MANAGING SYSTEMS & TECHNOLOGY,"Zeltmann, Steven M",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
23585,MIS,3328,3,Fall 2021,SYSTEMS ANALYSIS AND DESIGN,"Casey, Kevin M",MW,1200,1315,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2C01,CBCF"
25462,MIS,3328,3,Fall 2021,SYSTEMS ANALYSIS AND DESIGN,"Casey, Kevin M",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,"2C01,CBCF"
20556,MIS,3335,3,Fall 2021,DATA ANALYSIS USING PYTHON,"Ellis, Michael E",MW,1500,1615,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,CBCF
24410,MIS,3339,3,Fall 2021,PROGRAMMING IN JAVA I,"Downey, James P",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
25463,MIS,3343,3,Fall 2021,ADVANCED SPREADSHEETS,"Shaw, Susan D",,0,2359,,,,Lecture/Laboratory,DEAS,8/19/2021,12/10/2021,CBCF
23584,MIS,3363,3,Fall 2021,TELECOMM & COMPUTER NETWORKS,"Appiah Otoo, Brigid A",TR,1215,1330,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
20549,MIS,3365,3,Fall 2021,DATABASE APPLICATIONS,"Downey, James P",TR,1050,1205,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
25465,MIS,3365,3,Fall 2021,DATABASE APPLICATIONS,"Downey, James P",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
11681,MIS,3366,3,Fall 2021,WEB SITE DEVELOPMENT,"Barber, Carla J",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
19387,MIS,3382,3,Fall 2021,INTERNSHIP IN CISA,"Hill, Geoffrey A",,0,2359,,,,Lecture,OTHER,8/19/2021,12/10/2021,CBCF
24423,MIS,4320,3,Fall 2021,CRITICAL THINKING & EXP DESIGN,", ",,,,,,,Lecture/Laboratory,DEAS,8/19/2021,12/10/2021,CBCF
25567,MIS,4325,3,Fall 2021,PREDICTIVE ANALYTICS,"McKinzie, Kaye",TR,925,1040,,,,Lecture,DESY,8/19/2021,12/10/2021,"BBAC,CBCF"
25651,MIS,4325,3,Fall 2021,PREDICTIVE ANALYTICS,"McKinzie, Kaye",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,"BBAC,CBCF"
23587,MIS,4329,3,Fall 2021,DATABASE MANAGEMENT SYSTEMS,"Downey, James P",TR,1440,1555,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
24194,MIS,4330,3,Fall 2021,PRESCRIPTIVE ANALYTICS,", ",,,,,,,Lecture,DEAS,8/19/2021,12/10/2021,"BBAC,CBCF"
21765,MIS,4355,3,Fall 2021,PROJECT MANAGEMENT,"McKinzie, Kaye",TR,1050,1205,,,,Lecture/Laboratory,HYBR,8/19/2021,12/10/2021,"2Z01,5S01,CBCF"
22804,MIS,4355,3,Fall 2021,PROJECT MANAGEMENT,"McKinzie, Kaye",,0,2359,,,,Lecture/Laboratory,DEAS,8/19/2021,12/10/2021,"2Z01,5S01,CBCF"
25617,MIS,4363,3,Fall 2021,COMPUTER NETWORKS II,"Hill, Geoffrey A",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
25618,MIS,4364,3,Fall 2021,COMPUTER AND NETWORK SECURITY,"Hill, Geoffrey A",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
23588,MIS,4380,3,Fall 2021,BUSINESS INTELLIGENCE,"Thomas, Joseph Y",MW,1200,1315,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
24411,MIS,4380,3,Fall 2021,BUSINESS INTELLIGENCE,"Thomas, Joseph Y",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
16615,MIS,4382,3,Fall 2021,INTERNSHIP IN CISA,"Hill, Geoffrey A",,0,2359,,,,Lecture,OTHER,8/19/2021,12/10/2021,CBCF
16874,MIS,4390,3,Fall 2021,SPECIAL PROJECTS,"Hill, Geoffrey A",,0,2359,,,,Lecture,OTHER,8/19/2021,12/10/2021,CBCF
21167,MIS,4V80,1,Fall 2021,MIS PROJECT,"Hill, Geoffrey A",,0,2359,,,,Independent Study/Research,OTHER,8/19/2021,12/10/2021,CBCF
24020,MIS,5320,3,Fall 2021,CRITICAL THINKING & EXP DESIGN,", ",,,,,,,Lecture/Laboratory,DEAS,8/19/2021,12/10/2021,CBCF
24021,MIS,5330,3,Fall 2021,PRESCRIPTIVE ANALYTICS,", ",,,,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
23589,MIS,5380,3,Fall 2021,BUSINESS INTELLIGENCE,"Thomas, Joseph Y",MW,1330,1445,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
24412,MIS,5380,3,Fall 2021,BUSINESS INTELLIGENCE,"Thomas, Joseph Y",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
25466,MIS,6325,3,Fall 2021,PREDICTIVE ANALYTICS,"Nichols, Samira S",,0,2359,,,,Lecture/Laboratory,DEAS,8/19/2021,12/10/2021,CBCF
25467,MIS,6335,3,Fall 2021,PYTHON FOR DATA ANALYTICS,"Ellis, Michael E",W,1800,2045,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,CBCF
25720,MIS,6355,3,Fall 2021,IT PROJECT MANAGEMENT,"McKinzie, Kaye",,,,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
24413,MIS,6365,3,Fall 2021,DATA MANAGEMENT,"Hill, Geoffrey A",MW,1200,1315,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,CBCF
25468,MIS,6370,3,Fall 2021,APPLIED DATA ANALYTICS PROJECT,"McKinzie, Kaye",,0,2359,,,,Independent Study/Research,DEAS,8/19/2021,12/10/2021,CBCF
25872,MIS,6382,3,Fall 2021,INTERNSHIP IN DATA ANALYTICS,"Hill, Geoffrey A",,0,2359,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CBCF
19590,MKTG,2350,3,Fall 2021,BASIC MARKETING,"Doshier, William F",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
22995,MKTG,2350,3,Fall 2021,BASIC MARKETING,"Baney, John A",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
17434,MKTG,2376,3,Fall 2021,BUSINESS CREATIVE THINKING,"Fisher, Daniel J",MW,1200,1315,,,,Lecture,HYBR,8/19/2021,12/10/2021,1C03
11372,MKTG,3350,3,Fall 2021,PRINCIPLES OF MARKETING,"Fisher, Daniel J",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
11380,MKTG,3350,3,Fall 2021,PRINCIPLES OF MARKETING,"Fisher, Daniel J",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
15255,MKTG,3350,3,Fall 2021,PRINCIPLES OF MARKETING,"Garner, Benjamin R",MWF,800,850,,,,Lecture,HYBR,8/19/2021,12/10/2021,CBCF
17057,MKTG,3350,3,Fall 2021,PRINCIPLES OF MARKETING,"Garner, Benjamin R",MWF,900,950,,,,Lecture,HYBR,8/19/2021,12/10/2021,CBCF
24947,MKTG,3350,3,Fall 2021,PRINCIPLES OF MARKETING,"Cangelosi, Joseph D",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
21915,MKTG,3355,3,Fall 2021,DIGITAL MARKETING,"Myers, Susan D",MW,900,950,,,,Lecture,DESY,8/19/2021,12/10/2021,CBCF
25670,MKTG,3355,3,Fall 2021,DIGITAL MARKETING,"Jhang, JiHoon",TR,1215,1330,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
13052,MKTG,3360,3,Fall 2021,FUNDAMENTALS STRATEGIC SELLING,"Landers, Wayne J",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
11536,MKTG,3371,3,Fall 2021,ADVERTISING,"Myers, Susan D",MWF,1200,1250,,,,Lecture,TRAD,8/19/2021,12/10/2021,"CBCF,MKTM"
25669,MKTG,3371,3,Fall 2021,ADVERTISING,"Jhang, JiHoon",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
13638,MKTG,3382,3,Fall 2021,INTERNSHIP IN MARKETING,"Hargis, Michael B",,0,2359,,,,Internship/Practicum,TRAD,8/19/2021,12/10/2021,CBCF
25848,MKTG,3V82,1,Fall 2021,INTERNSHIP IN MARKETING,"Hargis, Michael B",,0,2359,,,,Internship/Practicum,TRAD,10/11/2021,12/10/2021,CBCF
21916,MKTG,4320,3,Fall 2021,MARKETING ANALYTICS,"Cangelosi, Joseph D",TR,925,1040,,,,Lecture,HYBR,8/19/2021,12/10/2021,CBCF
25501,MKTG,4320,3,Fall 2021,SOCIAL ENTREPRENEURSHIP,"Duggins, Ronald D",TR,925,1040,,,,Lecture,HYBR,8/19/2021,12/10/2021,CBCF
25660,MKTG,4320,3,Fall 2021,ADVANCED SELLING,"Garner, Benjamin R",MW,1330,1445,,,,Lecture,HYBR,8/19/2021,12/10/2021,CBCF
11540,MKTG,4353,3,Fall 2021,MARKETING RESEARCH & DATA MGMT,"Cangelosi, Joseph D",TR,1050,1205,,,,Lecture,HYBR,8/19/2021,12/10/2021,CBCF
20596,MKTG,4354,3,Fall 2021,CONSUMER BEHAVIOR,"Myers, Susan D",MWF,1100,1150,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
25671,MKTG,4354,3,Fall 2021,CONSUMER BEHAVIOR,"Jhang, JiHoon",TR,1440,1555,,,,Lecture,TRAD,8/19/2021,12/10/2021,CBCF
11547,MKTG,4355,3,Fall 2021,MARKETING MANAGEMENT,"Kim, David",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2C01,BBAW,CBCF"
23964,MKTG,4362,3,Fall 2021,SERVICES MARKETING,"Kim, David",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CBCF
15824,MKTG,4382,3,Fall 2021,INTERNSHIP IN MARKETING,"Hargis, Michael B",,0,2359,,,,Internship/Practicum,TRAD,8/19/2021,12/10/2021,CBCF
12529,MSIT,3310,3,Fall 2021,LEARNING & DEVELOPMENT,"Benson, Tammy R",W,1700,1750,,,,Lecture,HYBR,8/19/2021,12/10/2021,"2D01,2R01"
19441,MSIT,3310,3,Fall 2021,LEARNING & DEVELOPMENT,"Benson, Tammy R",W,1400,1450,,,,Lecture,HYBR,8/19/2021,12/10/2021,"2D01,2R01"
25244,MSIT,3310,3,Fall 2021,LEARNING & DEVELOPMENT,"Benson, Tammy R",,,,,,,Lecture,DEAS,8/19/2021,12/10/2021,"2D01,2R01"
19440,MSIT,3320,3,Fall 2021,INTRO TO TEACH AT MIDDLE LEVEL,"Ward, Steven",W,1300,1550,,,,Lecture,HYBR,8/19/2021,12/10/2021,EDEF
15776,MSIT,4305,3,Fall 2021,CLASSROOM MANAGEMENT,"Haynes, Carmita C",TR,1050,1205,,,,Lecture,TRAD,8/19/2021,12/10/2021,"EDEF,EDML"
24824,MSIT,4305,3,Fall 2021,CLASSROOM MANAGEMENT,"Haynes, Carmita C",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"EDEF,EDML"
19255,MSIT,4311,3,Fall 2021,INTERNSHIP I IN MIDDLE GRADES,"Herring, Jessica R",MW,745,1545,,,,Lecture,OTHER,8/19/2021,12/10/2021,"EDI1,EDML"
22915,MSIT,4311,3,Fall 2021,INTERNSHIP I IN MIDDLE GRADES,"Ward, Steven",MW,745,1545,,,,Lecture,OTHER,8/19/2021,12/10/2021,"EDI1,EDML"
19442,MSIT,4312,3,Fall 2021,STRAT READ/WRTG ASSESS & INSTR,"Voegele, Crystal M",T,1300,1530,,,,Lecture,TRAD,8/19/2021,12/10/2021,"5S01,EDEF,EDML"
15593,MSIT,4321,3,Fall 2021,CLASSROOM ASSESSMENT,"Trumble, Jason F",TR,1050,1205,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2I01,EDML"
22300,MSIT,4321,3,Fall 2021,CLASSROOM ASSESSMENT,"Trumble, Jason F",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2I01,EDML"
12562,MSIT,4325,3,Fall 2021,DISCIPLINARY LITERACY,"Styles-Foster, Sunny L",TR,1440,1555,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2C01,5S01,EDEF,EDML"
12569,MSIT,4325,3,Fall 2021,DISCIPLINARY LITERACY,"Styles-Foster, Sunny L",TR,800,1000,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2C01,5S01,EDEF,EDML"
19444,MSIT,4328,3,Fall 2021,ADV STRAT MID LEVEL CONTENT,"Haynes, Carmita C",R,1300,1530,,,,Lecture,HYBR,8/19/2021,12/10/2021,"5S01,EDEF,EDML"
20151,MSIT,4612,6,Fall 2021,INTERNSHIP II,"Anderson, TeKyesha",,0,2359,,,,Lecture,OTHER,8/19/2021,12/10/2021,"2Z01,EDML,TECF"
25242,MSIT,4612,6,Fall 2021,INTERNSHIP II,"Anderson, TeKyesha",,,,,,,Lecture,OTHER,8/19/2021,12/10/2021,"2Z01,EDML,TECF"
21791,MSIT,4613,6,Fall 2021,INTERNSHIP II,"Anderson, TeKyesha",,0,2359,,,,Lecture,OTHER,8/19/2021,12/10/2021,"2Z01,TECF"
25243,MSIT,4613,6,Fall 2021,INTERNSHIP II,"Anderson, TeKyesha",,,,,,,Lecture,OTHER,8/19/2021,12/10/2021,"2Z01,TECF"
20177,MUS,1000,0,Fall 2021,MUSIC RECITAL ATTENDANCE,"Rose, Leslie P",TR,1340,1430,,,,Activity Course,OTHER,8/19/2021,12/10/2021,CAWF
10661,MUS,1131,1,Fall 2021,PIANO CLASS I,"Franklin, Christine C",MW,1000,1050,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
10730,MUS,1131,1,Fall 2021,PIANO CLASS I,"Shires, Terrie A",TR,800,915,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
10760,MUS,1131,1,Fall 2021,PIANO CLASS I,"Shires, Terrie A",TR,1050,1205,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
20721,MUS,1131,1,Fall 2021,PIANO CLASS I,"Franklin, Christine C",MW,1100,1150,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
20722,MUS,1132,1,Fall 2021,PIANO CLASS II,"Franklin, Christine C",MW,1200,1250,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
10813,MUS,1141,1,Fall 2021,DICTION FOR SINGERS I,"Rusche, JoAna L",MW,1400,1450,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
10836,MUS,1230,2,Fall 2021,HARMONY I,"Sharpe, Christopher M",MWF,1100,1150,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
10849,MUS,1230,2,Fall 2021,HARMONY I,"Huskey, Christy L",MWF,900,950,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
10860,MUS,1230,2,Fall 2021,HARMONY I,"Sharpe, Christopher M",MWF,900,950,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
10869,MUS,1231,2,Fall 2021,EAR TRAINING,"Little, Brianne N",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
10893,MUS,1231,2,Fall 2021,EAR TRAINING,"Dickinson, Paul J",TR,1215,1330,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
17634,MUS,1231,2,Fall 2021,EAR TRAINING,"Huskey, Christy L",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
10984,MUS,2133,1,Fall 2021,PIANO CLASS III,"Shires, Terrie A",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
20720,MUS,2133,1,Fall 2021,PIANO CLASS III,"Shires, Terrie A",TR,1215,1330,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
25419,MUS,2133,1,Fall 2021,PIANO CLASS III,"Shires, Terrie A",TR,1440,1555,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
10996,MUS,2134,1,Fall 2021,PIANO CLASS IV,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
25199,MUS,2134,1,Fall 2021,PIANO CLASS IV,"Franklin, Christine C",MW,900,950,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
25937,MUS,2135,1,Fall 2021,BEGINNING JAZZ PIANO,"Buckingham, Julia F",,0,2359,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,CAWF
25938,MUS,2136,1,Fall 2021,INTERMEDIATE JAZZ PIANO,"Buckingham, Julia F",,0,2359,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,CAWF
11009,MUS,2150,1,Fall 2021,STRING METHODS,"Feldman, Stephen B",TR,1050,1205,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
11023,MUS,2170,1,Fall 2021,HIGH BRASS METHODS,"Shires, Brent A",MW,800,850,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
11031,MUS,2180,1,Fall 2021,DOUBLE REED METHODS,"Duso Kitts, Lorraine C",MW,800,850,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
24730,MUS,2202,2,Fall 2021,PIANO PEDAGOGY,"Huskey, Christy L",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
11037,MUS,2210,2,Fall 2021,INTRO MUS TECH-BA or Comp only,"Little, Brianne N",MW,900,950,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
22982,MUS,2211,2,Fall 2021,INT MUS TECH IN TEACHING,", ",,,,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,CAWF
22983,MUS,2211,2,Fall 2021,INT MUS TECH IN TEACHING,"Martens, Carrie",MW,1000,1050,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,CAWF
11066,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Young, Louis G",MWF,1000,1050,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1D01,1F01,CAWF"
11079,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Rutman, Neil C",TR,1215,1330,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
12827,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Young, Louis G",MWF,900,950,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1D01,1F01,CAWF"
13086,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
18357,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Emerson, Smokey J",MWF,1300,1350,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
19251,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Emerson, Smokey J",MWF,900,950,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
19279,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
19967,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Schnackel, Joel S",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
19968,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Schnackel, Joel S",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
20111,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Emerson, Smokey J",TR,1440,1555,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
21407,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Banister, Suzanne R",TR,1440,1555,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
21544,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Jensen, Jaimee",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
23260,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Hancock, Kelly C",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
23329,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Little, Brianne N",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
23985,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Banister, Suzanne R",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
23987,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Jensen, Jaimee",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
24193,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Banister, Suzanne R",TR,1605,1720,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
24820,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Hancock, Kelly C",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
24821,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Jensen, Jaimee",TR,800,915,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
24822,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Hancock, Kelly C",MWF,1200,1250,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
24823,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Emerson, Smokey J",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
25100,MUS,2300,3,Fall 2021,MUSIC APPRECIATION,"Jensen, Jaimee",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,"1A01,1D01,CAWF"
11097,MUS,2430,4,Fall 2021,THEORY III,"Dickinson, Stefanie",TR,800,915,MWF,1200,1250,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
11112,MUS,2430,4,Fall 2021,THEORY III,"Dickinson, Stefanie",MWF,1000,1050,TR,1050,1205,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
25054,MUS,2430,4,Fall 2021,HONORS THEORY III,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
25606,MUS,3000,0,Fall 2021,JUNIOR RECITAL,"Robertson, Gail A",,0,2359,,,,Applied Instruction,OTHER,8/19/2021,12/10/2021,"CAMR,CAWF"
25609,MUS,3000,0,Fall 2021,JUNIOR RECITAL,"Cook, Justin H",,0,2359,,,,Applied Instruction,OTHER,8/19/2021,12/10/2021,"CAMR,CAWF"
11120,MUS,3201,2,Fall 2021,CHORAL CONDUCTING,"Coker, Kevin L",TR,1050,1205,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
11124,MUS,3201,2,Fall 2021, INSTRUMENT CONDUCTING,"Hancock, Michael E",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
17287,MUS,3205,2,Fall 2021,ADV CONDUCTING,"Hancock, Michael E",,1300,1350,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
25417,MUS,3206,2,Fall 2021,PIANO INTERNSHIP I,"Franklin, Christine C",F,1300,1350,,,,Internship/Practicum,TRAD,8/19/2021,12/10/2021,CAWF
11132,MUS,3210,2,Fall 2021,COUNTERPOINT I,"Dickinson, Paul J",TR,800,915,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2I01,CAWF"
